id,species,common_name,category,mean_lai,lai_min,lai_max,measurement_count,pft,canopy_form,climate,deciduous,tier,tier_source,sources,notes
129518,Bergenia siphilitica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lythraceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129519,Bergenia himalaica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129520,Bergenia gorbunowii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129521,Bergenia bifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129522,Bergenia sp.AT-2018,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129523,Bergenia spathulata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129524,Bergenia beesiana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129525,Bergenia schmidtii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Saxifragaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Bergenia GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129526,Stachys strictiflora,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129527,Stachys palaestina,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129528,Stachys albotomentosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129529,Stachys viscosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129530,Stachys trinervis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129531,Stachys rugosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129532,Stachys annua,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129533,Stachys melissaefolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129534,Stachys palustris,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129535,Stachys arvensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: . PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129536,Stachys spinosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129537,Stachys acerosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129538,Stachys cretica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129539,Stachys tenuifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129540,Stachys chamissonis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129541,Stachys lindenii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129542,Stachys pinetorum,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129543,Stachys sylvatica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129544,Stachys arrecta,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129545,Stachys nephrophylla,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129546,Stachys alpina,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129547,Stachys riederi,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129548,Stachys drummondii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129549,Stachys torresii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129550,Stachys araxina,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129551,Stachys fruticulosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129552,Stachys hildebrandtii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129553,Stachys durandiana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129554,Stachys inflata,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129555,Stachys plumosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129556,Stachys ampla,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129557,Stachys ocymastrum,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129558,Stachys melissifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129559,Stachys bombycina,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129560,Stachys vulnerabilis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129561,Stachys corsica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129562,Stachys bulgarica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129563,Stachys japonica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129564,Stachys yingzuijieensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129565,Stachys maritima,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129566,Stachys baicalensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129567,Stachys langmaniae,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129568,Stachys floridana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129569,Stachys peruviana,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129570,Stachys manantlanensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129571,Stachys pilifera,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129572,Stachys sericea,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129573,Stachys diversifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129574,Stachys recta,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129575,Stachys nigricans,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129576,Stachys reptans,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129577,Stachys menthoides,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129578,Stachys ionica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129579,Stachys hyssopoides,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129580,Stachys chrysantha,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129581,Stachys grahamii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129582,Stachys herrerae,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129583,Stachys aethiopica,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129584,Stachys bigelovii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129585,Stachys heraclea,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129586,Stachys menthifolia,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129587,Stachys lamarckii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129588,Stachys bayburtensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129589,Stachys alpigena,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129590,Stachys macraei,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129591,Stachys glutinosa,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129592,Stachys scaberula,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Labiatae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129593,Stachys mollissima,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129594,Stachys rothrockii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129595,Stachys chinensis,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
129596,Stachys bridgesii,,Groundcover,1.5,0.5,3.0,0,TeGC,flat,temperate,FALSE,4,PFT_Mean_GBIF,"GBIF Backbone Taxonomy (gbif.org, doi:10.15468/39omei). Family: Lamiaceae. PFT LAI: Bonan (2008) Science 320:1444",Genus Stachys GBIF accepted species. PFT: TeGC. Urban LAI may differ from natural conditions.
